tip	date	distance	residual
O_106_HQ695845_Venezuela_2003-09-01	2003.6657534246576	0.20708107036910456	-0.0020047776997265676
O_038_HQ695762_Colombia_1994-07-15	1994.5342465753424	0.14075434036910456	-0.025869996151494046
O_110_HQ695846_Venezuela_2004-05-03	2004.3360655737704	0.20768573036910454	-0.004517069538031104
O_175_HQ695781_Colombia_2008-04-01	2008.2486338797814	0.22148528036910453	-0.008910964174323466
O_176_HQ695782_Colombia_2008-04-01	2008.2486338797814	0.21995280036910456	-0.01044344417432344
O_172_HQ695850_Venezuela_2007-03-19	2007.2109589041097	0.24479357036910454	0.01922251499651939
O_169_HQ695849_Venezuela_2006-11-21	2006.8876712328768	0.23473912036910455	0.01067135283411097
O_142_HQ695848_Ecuador_2005-06-10	2005.4383561643835	0.23102406036910456	0.013695608648397306
O_138_HQ695847_Venezuela_2005-05-12	2005.358904109589	0.23253735036910456	0.015578350744076486
O_046_KJ831748_Brazil_1995-07-15	1995.5342465753424	0.09770856036910455	-0.07356577666607603
O_015_AJ292209_Argentina_1993-07-15	1993.5342465753424	0.10875261036910455	-0.0532217256369103
O_007_AJ308707_Argentina_1990-07-15	1990.5342465753424	0.09928522036910456	-0.04873911409316259
O_001_APHVP1OC_Brazil_1971-07-15	1971.5342465753424	0.09466953036910455	0.03499520568391093
O_012_AJ292205_Argentina_1993-07-15	1993.5342465753424	0.09466965036910455	-0.0673046856369103
O_003_AJ308705_Argentina_1977-07-15	1977.5342465753424	0.10082379036910455	0.013249462596413741
O_045_AJ306212_Argentina_1994-07-15	1994.5342465753424	0.09770876036910456	-0.06891557615149405
O_014_AJ292208_Argentina_1993-07-15	1993.5342465753424	0.09980282036910455	-0.0621715156369103
O_044_AJ292206_Argentina_1994-07-15	1994.5342465753424	0.09922247036910456	-0.06740186615149404
O_013_AJ292207_Argentina_1993-07-15	1993.5342465753424	0.10558797036910456	-0.056386365636910296
O_067_HQ695777_Colombia_2000-07-15	2000.535519125683	0.19065164036910454	-0.0038786165987294563
O_052_HQ695768_Colombia_1995-07-15	1995.5342465753424	0.16609078036910455	-0.0051835566660760335
O_051_HQ695767_Colombia_1995-07-15	1995.5342465753424	0.16609086036910453	-0.005183476666076048
O_053_HQ695769_Colombia_1995-07-15	1995.5342465753424	0.16609088036910455	-0.005183456666076031
O_050_HQ695766_Colombia_1995-07-15	1995.5342465753424	0.17391312036910456	0.0026387833339239775
O_048_HQ695764_Colombia_1995-07-15	1995.5342465753424	0.17386505036910455	0.0025907133339239663
O_049_HQ695765_Colombia_1995-07-15	1995.5342465753424	0.16773807036910454	-0.003536266666076038
O_024_HQ695748_Colombia_1994-07-15	1994.5342465753424	0.18008759036910454	0.01346325384850594
O_029_HQ695753_Colombia_1994-07-15	1994.5342465753424	0.18312985036910454	0.01650551384850593
O_033_HQ695757_Colombia_1994-07-15	1994.5342465753424	0.18463373036910455	0.018009393848505945
O_035_HQ695759_Colombia_1994-07-15	1994.5342465753424	0.18776143036910453	0.021137093848505928
O_030_HQ695754_Colombia_1994-07-15	1994.5342465753424	0.18310786036910454	0.016483523848505932
O_032_HQ695756_Colombia_1994-07-15	1994.5342465753424	0.18310799036910455	0.016483653848505947
O_031_HQ695755_Colombia_1994-07-15	1994.5342465753424	0.18159729036910455	0.014972953848505943
O_023_HQ695747_Colombia_1994-07-15	1994.5342465753424	0.18009009036910456	0.013465753848505957
O_028_HQ695752_Colombia_1994-07-15	1994.5342465753424	0.17856917036910455	0.011944833848505948
O_026_HQ695750_Colombia_1994-07-15	1994.5342465753424	0.18008451036910456	0.013460173848505952
O_025_HQ695749_Colombia_1994-07-15	1994.5342465753424	0.17856884036910456	0.011944503848505955
